38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
38	28
